;movieId;recommendation;title;genres;year
12397;57439;0.1746031746031746;Sensation of Sight, The;['Drama'];2006
3924;4017;0.1746031746031746;Pollock;['Drama'];2000
12399;57464;0.1746031746031746;He Was a Quiet Man;['Drama'];2007
12403;57478;0.1746031746031746;Laugh, Clown, Laugh;['Drama'];1928
6811;6921;0.1746031746031746;Man of Marble (Czlowiek z Marmuru);['Drama'];1977
12416;57530;0.1746031746031746;How She Move;['Drama'];2007
12422;57550;0.1746031746031746;Kings of the Road (Im Lauf der Zeit);['Drama'];1976
6808;6918;0.1746031746031746;Unvanquished, The (Aparajito);['Drama'];1957
6807;6917;0.1746031746031746;Promised Land;['Drama'];1987
6805;6915;0.1746031746031746;Chicago Joe and the Showgirl;['Drama'];1990
12428;57690;0.1746031746031746;Shoes of the Fisherman, The;['Drama'];1968
12378;57269;0.1746031746031746;In Between Days;['Drama'];2006
3929;4022;0.1746031746031746;Cast Away;['Drama'];2000
6913;7024;0.1746031746031746;Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma);['Drama'];1976
12373;57183;0.1746031746031746;Like Stars on Earth (Taare Zameen Par);['Drama'];2007
3954;4047;0.1746031746031746;Gettysburg;['Drama', 'War'];1993
3953;4046;0.1746031746031746;Friendly Persuasion;['Drama'];1956
6850;6961;0.1746031746031746;Damage (Fatale);['Drama'];1992
12332;56719;0.1746031746031746;Vitus;['Drama'];2006
12333;56724;0.1746031746031746;Joe and Max;['Drama', 'War'];2002
12337;56775;0.1746031746031746;National Treasure: Book of Secrets;['Action', 'Adventure'];2007
6849;6960;0.1746031746031746;Marquis;['Drama'];1989
12339;56782;0.1746031746031746;There Will Be Blood;['Drama', 'Western'];2007
12351;56885;0.1746031746031746;Great Debaters, The;['Drama'];2007
3943;4036;0.1746031746031746;Shadow of the Vampire;['Drama', 'Horror'];2000
12363;57017;0.1746031746031746;Pumpkin Eater, The;['Drama'];1964
6832;6943;0.1746031746031746;Love Forbidden (Défense d'aimer);['Drama'];2002
12366;57038;0.1746031746031746;To the Left of the Father (Lavoura Arcaica);['Drama'];2001
12368;57044;0.1746031746031746;Two Sons of Francisco (2 Filhos de Francisco - A História de Zezé di Camargo & Luciano);['Drama'];2005
3935;4028;0.1746031746031746;Songcatcher;['Drama'];2000
3916;4009;0.1746031746031746;Talk Radio;['Drama'];1988
12433;57754;0.1746031746031746;Bamako;['Drama'];2006
12436;57776;0.1746031746031746;Cazuza - O Tempo Não Pára;['Drama'];2004
12439;57805;0.1746031746031746;Poor Boy's Game;['Drama'];2007
3906;3999;0.1746031746031746;Vertical Limit;['Action', 'Adventure'];2000
3905;3998;0.1746031746031746;Proof of Life;['Drama'];2000
3902;3995;0.1746031746031746;Boys Life 3;['Drama'];2000
12491;58223;0.1746031746031746;Method, The (Método, El);['Drama'];2005
6789;6898;0.1746031746031746;Sweet Sixteen;['Drama'];2002
12493;58246;0.1746031746031746;Grace Is Gone;['Drama'];2007
6786;6895;0.1746031746031746;Normal;['Drama'];2003
12506;58306;0.1746031746031746;Mongol;['Drama', 'War'];2007
6782;6891;0.1746031746031746;Gypsy 83;['Drama'];2001
12513;58351;0.1746031746031746;City of Men (Cidade dos Homens);['Drama'];2007
12515;58367;0.1746031746031746;Romulus, My Father;['Drama'];2007
6780;6889;0.1746031746031746;Brother Bear;['Adventure', 'Animation', 'Children'];2003
12519;58381;0.1746031746031746;Jellyfish (Meduzot);['Drama'];2007
12522;58411;0.1746031746031746;Hottest State, The;['Drama'];2006
12524;58422;0.1746031746031746;Island, The (a.k.a. Naked Island) (Hadaka no shima);['Drama'];1960
6794;6903;0.1746031746031746;Lipstick;['Drama'];1976
12471;58081;0.1746031746031746;Hangman's House;['Drama'];1928
6796;6906;0.1746031746031746;That Was Then... This Is Now;['Drama'];1985
12452;57946;0.1746031746031746;Noriko's Dinner Table (Noriko no shokutaku);['Drama', 'Horror'];2005
3915;4008;0.1746031746031746;Born on the Fourth of July;['Drama', 'War'];1989
12443;57848;0.1746031746031746;Canvas;['Drama'];2006
3914;4007;0.1746031746031746;Wall Street;['Drama'];1987
12446;57868;0.1746031746031746;Prisoner of Shark Island, The;['Drama'];1936
12447;57873;0.1746031746031746;Dark Angel (I Come in Peace);['Action', 'Horror', 'Sci-Fi', 'Thriller'];1990
12451;57942;0.1746031746031746;Big Bang Love, Juvenile A (46-okunen no koi);['Drama'];2006
12455;57960;0.1746031746031746;Great Lie, The;['Drama'];1941
12469;58061;0.1746031746031746;Four Sons;['Drama'];1928
12460;57991;0.1746031746031746;In Which We Serve;['Drama', 'War'];1942
3911;4004;0.1746031746031746;Secrets of the Heart (Secretos del Corazón);['Drama'];1997
12462;58003;0.1746031746031746;Hunger (Sult);['Drama'];1966
12463;58007;0.1746031746031746;Shout, The;['Drama', 'Horror'];1978
12465;58029;0.1746031746031746;It's a Free World...;['Drama'];2007
12468;58059;0.1746031746031746;I Live in Fear (Ikimono no kiroku);['Drama'];1955
12318;56614;0.1746031746031746;Regular Lovers (Amants réguliers, Les);['Drama'];2005
12316;56607;0.1746031746031746;Kite Runner, The;['Drama'];2007
3955;4048;0.1746031746031746;Imaginary Crimes;['Drama'];1994
3985;4078;0.1746031746031746;Amazing Grace and Chuck;['Drama'];1987
4008;4101;0.1746031746031746;Dogs in Space;['Drama'];1987
6898;7009;0.1746031746031746;Lorenzo's Oil;['Drama'];1992
12153;55274;0.1746031746031746;Elizabeth: The Golden Age;['Drama'];2007
4005;4098;0.1746031746031746;Dead, The;['Drama'];1987
12168;55360;0.1746031746031746;Climates (Iklimler);['Drama'];2006
4002;4095;0.1746031746031746;Cry Freedom;['Drama'];1987
12177;55417;0.1746031746031746;Irina Palm;['Drama'];2007
12179;55434;0.1746031746031746;Between Heaven and Hell;['Drama', 'War'];1956
12180;55440;0.1746031746031746;Final Season, The;['Drama'];2007
12182;55444;0.1746031746031746;Control;['Drama'];2007
5458;5554;0.1746031746031746;Wild in the Country;['Drama'];1961
12189;55485;0.1746031746031746;Fugitive Pieces;['Drama'];2007
12194;55507;0.1746031746031746;Mary, Queen of Scots;['Drama'];1971
6891;7002;0.1746031746031746;Mindwalk;['Drama'];1990
12199;55555;0.1746031746031746;Edge of Heaven, The (Auf der anderen Seite);['Drama'];2007
4014;4107;0.1746031746031746;Family Viewing;['Drama'];1987
12140;55232;0.1746031746031746;Resident Evil: Extinction;['Action', 'Horror', 'Sci-Fi', 'Thriller'];2007
4015;4108;0.1746031746031746;Five Corners;['Drama'];1987
12107;55050;0.1746031746031746;Fierce People;['Drama'];2005
4035;4128;0.1746031746031746;Lost Boys, The;['Comedy', 'Horror', 'Thriller'];1987
4033;4126;0.1746031746031746;Less Than Zero;['Drama'];1987
12087;54885;0.1746031746031746;Wool Cap, The;['Drama'];2004
12089;54910;0.1746031746031746;Behind the Mask: The Rise of Leslie Vernon;['Comedy', 'Horror', 'Thriller'];2006
4029;4122;0.1746031746031746;Ironweed;['Drama'];1987
12106;55040;0.1746031746031746;Bitter Rice (Riso amaro);['Drama'];1949
12112;55069;0.1746031746031746;4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile);['Drama'];2007
12135;55205;0.1746031746031746;Interview;['Drama'];2007
4024;4117;0.1746031746031746;Hope and Glory;['Drama'];1987
12121;55110;0.1746031746031746;December Boys;['Drama'];2007
4021;4114;0.1746031746031746;Good Morning, Babylon;['Drama'];1987
4020;4113;0.1746031746031746;Glass Menagerie, The;['Drama'];1987
4018;4111;0.1746031746031746;Gardens of Stone;['Drama', 'War'];1987
12132;55178;0.1746031746031746;Stephanie Daley;['Drama'];2006
6887;6998;0.1746031746031746;House of Cards;['Drama'];1993
12215;55713;0.1746031746031746;Reckless Moment, The;['Drama', 'Film-Noir'];1949
12311;56574;0.1746031746031746;Journey from the Fall;['Drama'];2006
12217;55726;0.1746031746031746;Year My Parents Went on Vacation, The (O Ano em Que Meus Pais Saíram de Férias);['Drama'];2006
3966;4059;0.1746031746031746;Amati Girls, The;['Drama'];2000
3965;4058;0.1746031746031746;Personals, The (Zheng hun qi shi);['Drama'];1998
12280;56274;0.1746031746031746;Margot at the Wedding;['Drama'];2007
12281;56286;0.1746031746031746;I'm Not There;['Drama'];2007
12283;56313;0.1746031746031746;Shepherd of the Hills, The;['Drama'];1941
6861;6972;0.1746031746031746;Watermelon Woman, The;['Documentary', 'Drama'];1996
12284;56331;0.1746031746031746;As Far As My Feet Will Carry Me (So weit die Füße tragen);['Drama', 'War'];2001
3962;4055;0.1746031746031746;Panic;['Drama'];2000
12290;56370;0.1746031746031746;Goodbye Bafana (Color of Freedom, The);['Drama', 'War'];2007
12291;56372;0.1746031746031746;Tokyo Twilight (Tôkyô boshoku);['Drama'];1957
12297;56474;0.1746031746031746;My Mother (Ma mère);['Drama'];2004
5469;5565;0.1746031746031746;Dogwalker, The;['Drama'];2002
12302;56508;0.1746031746031746;Starting Out in the Evening;['Drama'];2007
12306;56548;0.1746031746031746;All Passion Spent;['Drama'];1986
5470;5566;0.1746031746031746;Heartbreak Hospital;['Comedy', 'Thriller'];2002
3967;4060;0.1746031746031746;Love Field;['Drama'];1992
6870;6981;0.1746031746031746;Ordet (Word, The);['Drama'];1955
6871;6982;0.1746031746031746;Forbidden Games (Jeux interdits);['Drama', 'War'];1952
5465;5561;0.1746031746031746;True Colors;['Drama'];1991
3981;4074;0.1746031746031746;Legend of Rita, The (Stille nach dem Schuß, Die);['Drama'];1999
12228;55814;0.1746031746031746;Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le);['Drama'];2007
3978;4071;0.1746031746031746;Dog Run;['Drama'];1996
5463;5559;0.1746031746031746;Mad Love (Juana la Loca);['Drama'];2001
12234;55854;0.1746031746031746;Fugitive, The;['Drama'];1947
12235;55856;0.1746031746031746;Azur & Asmar (Azur et Asmar);['Adventure', 'Animation', 'Children'];2006
12243;55926;0.1746031746031746;Hellfighters;['Action', 'Adventure'];1968
12267;56141;0.1746031746031746;Blame it on Fidel! (La faute à Fidel!);['Drama'];2006
12251;56009;0.1746031746031746;American Soldier, The (Der amerikanische Soldat);['Drama'];1970
12256;56028;0.1746031746031746;Rails & Ties;['Drama'];2007
12258;56051;0.1746031746031746;Heavens Fall;['Drama'];2006
12264;56095;0.1746031746031746;XXY;['Drama'];2007
6874;6985;0.1746031746031746;Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La);['Drama'];1928
6873;6984;0.1746031746031746;Tale of Two Cities, A;['Drama'];1935
13515;66744;0.1746031746031746;Divo, Il;['Drama'];2008
13518;66773;0.1746031746031746;Adrift in Manhattan;['Drama'];2007
3159;3245;0.1746031746031746;I Am Cuba (Soy Cuba/Ya Kuba);['Drama'];1964
14864;74287;0.1746031746031746;Donner Party, The;['Drama', 'Western'];2009
14865;74297;0.1746031746031746;Electric Shadows (Meng ying tong nian);['Drama'];2004
14868;74306;0.1746031746031746;Sun, The (Solntse);['Drama'];2005
14871;74319;0.1746031746031746;Dead Ahead: The Exxon Valdez Disaster;['Drama'];1992
14872;74324;0.1746031746031746;Temple Grandin;['Drama'];2010
3340;3428;0.1746031746031746;Champ, The;['Drama'];1979
14883;74416;0.1746031746031746;Fish Tank;['Drama'];2009
14886;74431;0.1746031746031746;Takva: A Man's Fear of God;['Drama'];2006
3336;3424;0.1746031746031746;Do the Right Thing;['Drama'];1989
3335;3423;0.1746031746031746;School Daze;['Drama'];1988
14904;74491;0.1746031746031746;1066;['Action', 'Adventure', 'War'];2009
14906;74504;0.1746031746031746;Letters to Father Jacob (Postia pappi Jaakobille);['Drama'];2009
3328;3415;0.1746031746031746;Mirror, The (Zerkalo);['Drama'];1975
14913;74538;0.1746031746031746;Mademoiselle;['Drama'];1966
14916;74547;0.1746031746031746;Darling Lili;['Drama', 'War'];1970
3324;3411;0.1746031746031746;Babymother;['Drama'];1998
6292;6398;0.1746031746031746;Le Mans;['Action', 'Adventure'];1971
14859;74266;0.1746031746031746;I Never Sang for My Father;['Drama'];1970
14793;73860;0.1746031746031746;Nowhere Boy;['Drama'];2009
14858;74263;0.1746031746031746;Dangerous;['Drama'];1935
14811;73967;0.1746031746031746;Coquette;['Drama'];1929
3363;3451;0.1746031746031746;Guess Who's Coming to Dinner;['Drama'];1967
14814;73983;0.1746031746031746;Maid, The (Nana, La);['Drama'];2009
3361;3449;0.1746031746031746;Good Mother, The;['Drama'];1988
14824;74086;0.1746031746031746;Forgiven;['Drama'];2007
3359;3447;0.1746031746031746;Good Earth, The;['Drama'];1937
6296;6403;0.1746031746031746;Swimmer, The;['Drama'];1968
14833;74113;0.1746031746031746;Japan's Longest Day (Nihon no ichiban nagai hi);['Drama', 'War'];1967
14837;74131;0.1746031746031746;Extraordinary Measures;['Drama'];2010
14841;74141;0.1746031746031746;Holy Innocents, The (Santos inocentes, Los);['Drama'];1984
14842;74144;0.1746031746031746;Crime and Punishment;['Drama'];1935
3349;3437;0.1746031746031746;Cool as Ice;['Drama'];1991
14852;74226;0.1746031746031746;Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El);['Documentary', 'Drama'];1992
14854;74230;0.1746031746031746;Perfect Circle, The (Savrseni krug);['Drama', 'War'];1997
14857;74261;0.1746031746031746;Cimarron;['Drama', 'Western'];1960
14923;74590;0.1746031746031746;House on 92nd Street, The;['Drama', 'Film-Noir'];1945
14924;74595;0.1746031746031746;Blood Done Sign My Name;['Drama'];2010
14927;74621;0.1746031746031746;Dare;['Drama'];2009
3321;3408;0.1746031746031746;Erin Brockovich;['Drama'];2000
15026;75938;0.1746031746031746;Deadly Prey;['Action', 'Adventure', 'War'];1987
15027;75940;0.1746031746031746;Seventh Veil, The;['Drama'];1945
15029;75950;0.1746031746031746;Egyptian, The;['Drama'];1954
15035;75985;0.1746031746031746;Repo Men;['Action', 'Sci-Fi', 'Thriller'];2010
3292;3379;0.1746031746031746;On the Beach;['Drama'];1959
15037;75992;0.1746031746031746;Brothers Karamazov, The;['Drama'];1958
3291;3378;0.1746031746031746;Ogre, The (Unhold, Der);['Drama'];1996
3290;3377;0.1746031746031746;Hangmen Also Die;['Drama', 'War'];1943
5600;5698;0.1746031746031746;Times Square;['Drama'];1980
15045;76054;0.1746031746031746;Oceans (Océans);['Documentary', 'Drama'];2009
15053;76085;0.1746031746031746;Trash;['Drama'];1970
3287;3374;0.1746031746031746;Daughters of the Dust;['Drama'];1991
3284;3371;0.1746031746031746;Bound for Glory;['Drama'];1976
15071;76149;0.1746031746031746;Ollin oppivuodet;['Drama'];1920
15074;76156;0.1746031746031746;Yuki & Nina;['Drama'];2009
15021;75823;0.1746031746031746;Combat Shock;['Drama', 'Horror', 'War'];1986
3295;3382;0.1746031746031746;Song of Freedom;['Drama'];1936
15013;75446;0.1746031746031746;Little Ashes;['Drama'];2008
6287;6393;0.1746031746031746;For Sale (À Vendre);['Drama'];1998
14938;74675;0.1746031746031746;Pudana Last of the Line (Sukunsa viimeinen);['Drama'];2010
14945;74696;0.1746031746031746;Last Train Home;['Documentary', 'Drama'];2009
14948;74706;0.1746031746031746;Commune, La (Paris, 1871);['Drama', 'War'];2000
14954;74748;0.1746031746031746;Under the Bombs;['Drama', 'War'];2007
14960;74780;0.1746031746031746;Asfalttilampaat;['Drama'];1968
14968;74820;0.1746031746031746;Fall of the Roman Empire, The;['Drama'];1964
6283;6388;0.1746031746031746;Regeneration;['Drama', 'War'];1997
15009;75436;0.1746031746031746;Skin, Skin (Käpy selän alla);['Drama'];1966
6280;6385;0.1746031746031746;Whale Rider;['Drama'];2002
3302;3389;0.1746031746031746;Let's Get Harry;['Action', 'Adventure'];1986
5598;5696;0.1746031746031746;Urban Cowboy;['Drama'];1980
6277;6382;0.1746031746031746;Together (Han ni Zai Yiki);['Drama'];2002
6276;6381;0.1746031746031746;Three Marias, The (Três Marias, As);['Drama'];2002
15004;75421;0.1746031746031746;Girl of Finland (Lapualaismorsian);['Drama'];1967
3368;3456;0.1746031746031746;Color of Paradise, The (Rang-e khoda);['Drama'];1999
14788;73831;0.1746031746031746;Mall Girls (Galerianki);['Drama'];2009
14577;72848;0.1746031746031746;Sign of Leo, The (Signe du lion, Le);['Drama'];1959
14633;73064;0.1746031746031746;In a Year with 13 Moons (In einem Jahr mit 13 Monden);['Drama'];1978
14636;73099;0.1746031746031746;Profit, The;['Drama'];2001
14639;73109;0.1746031746031746;Trapeze;['Drama'];1956
6328;6436;0.1746031746031746;This Boy's Life;['Drama'];1993
3413;3502;0.1746031746031746;My Life;['Drama'];1993
3409;3498;0.1746031746031746;Midnight Express;['Drama'];1978
3407;3496;0.1746031746031746;Madame Sousatzka;['Drama'];1988
6327;6435;0.1746031746031746;Operation Pacific;['Drama', 'War'];1951
14655;73152;0.1746031746031746;By the Bluest of Seas (U samogo sinego morya);['Drama'];1936
14665;73188;0.1746031746031746;Mayerling;['Drama'];1936
14666;73194;0.1746031746031746;Whole Night, A (Toute une nuit);['Drama'];1982
14667;73196;0.1746031746031746;My Love Has Been Burning (Waga koi wa moenu);['Drama'];1949
14670;73202;0.1746031746031746;Too Early, Too Late (Trop tôt, trop tard);['Drama'];1982
14671;73204;0.1746031746031746;On His Own (a.k.a. My Apprenticeship) (V lyudyakh);['Drama'];1939
14678;73232;0.1746031746031746;Girl in the Park, The;['Drama'];2007
6323;6431;0.1746031746031746;Battle Cry;['Drama', 'War'];1955
6330;6438;0.1746031746031746;633 Squadron;['Drama', 'War'];1964
14631;73056;0.1746031746031746;After Death (Posle smerti);['Drama'];1915
14786;73826;0.1746031746031746;Violence at Noon (Hakuchu no torima);['Drama'];1966
6331;6439;0.1746031746031746;Attack!;['Drama', 'War'];1956
14581;72856;0.1746031746031746;Moonrise;['Drama', 'Film-Noir'];1948
14582;72866;0.1746031746031746;Sandra of a Thousand Delights (Vaghe stelle dell'Orsa...);['Drama'];1965
14583;72870;0.1746031746031746;Taira Clan Saga, The (Shin heike monogatari);['Drama'];1955
14586;72876;0.1746031746031746;Comradeship (Kameradschaft);['Drama'];1931
14587;72878;0.1746031746031746;Utamaro and His Five Women (Utamaro o meguru gonin no onna);['Drama'];1946
14588;72880;0.1746031746031746;Flaming Creatures;['Drama'];1963
14590;72885;0.1746031746031746;Childhood of Maxim Gorky, The (Detstvo Gorkogo);['Drama'];1938
14593;72904;0.1746031746031746;Colossal Youth (Juventude Em Marcha);['Drama'];2006
5590;5688;0.1746031746031746;Tully;['Drama'];2000
14594;72906;0.1746031746031746;Not Reconciled (Nicht versöhnt oder Es hilft nur Gewalt wo Gewalt herrscht);['Drama'];1965
14596;72910;0.1746031746031746;King of the Children (Hai zi wang);['Drama'];1987
14609;72949;0.1746031746031746;Faith Like Potatoes;['Drama'];2006
14613;72960;0.1746031746031746;Nasty Old People;['Drama'];2009
3420;3509;0.1746031746031746;Black and White;['Drama'];1999
14626;73027;0.1746031746031746;Last Station, The;['Drama'];2009
14682;73245;0.1746031746031746;Land of the Pharaohs;['Drama'];1955
14684;73261;0.1746031746031746;Sun Also Rises, The;['Drama'];1957
14687;73270;0.1746031746031746;Milk of Sorrow, The (Teta asustada, La);['Drama'];2009
14690;73286;0.1746031746031746;Diamond Dogs;['Action', 'Adventure'];2007
14749;73581;0.1746031746031746;Fire-Eater (Tulennielijä);['Drama'];1998
14754;73617;0.1746031746031746;Altiplano;['Drama'];2009
14758;73664;0.1746031746031746;Dragon Hunters (Chasseurs de dragons);['Adventure', 'Animation', 'Children'];2008
14759;73668;0.1746031746031746;27 Club, The;['Drama'];2008
3381;3469;0.1746031746031746;Inherit the Wind;['Drama'];1960
3380;3468;0.1746031746031746;Hustler, The;['Drama'];1961
14766;73718;0.1746031746031746;Other Man, The;['Drama'];2008
3379;3467;0.1746031746031746;Hud;['Drama', 'Western'];1963
14772;73772;0.1746031746031746;Long Day Closes, The;['Drama'];1992
3377;3465;0.1746031746031746;That's Life!;['Drama'];1986
14776;73780;0.1746031746031746;Golden Thread, The (Subarnarekha);['Drama'];1965
14777;73782;0.1746031746031746;Love Story;['Drama'];1943
3371;3459;0.1746031746031746;Gothic;['Drama', 'Horror'];1986
14783;73820;0.1746031746031746;Hannah Takes the Stairs;['Drama'];2007
14785;73824;0.1746031746031746;Abigail's Party;['Drama'];1977
14748;73572;0.1746031746031746;My Son, My Son, What Have Ye Done;['Drama', 'Horror'];2009
14746;73533;0.1746031746031746;Harmful Insect (Gaichu);['Drama'];2001
14745;73531;0.1746031746031746;Last of England, The;['Drama'];1988
14723;73457;0.1746031746031746;Flavor of Green Tea Over Rice (Ochazuke no aji);['Drama'];1952
14691;73290;0.1746031746031746;Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale);['Drama'];2009
14701;73334;0.1746031746031746;Mister Johnson;['Drama'];1990
14713;73401;0.1746031746031746;Yacoubian Building, The (Omaret yakobean);['Drama'];2006
3390;3478;0.1746031746031746;Bamba, La;['Drama'];1987
14716;73416;0.1746031746031746;Birdsong (Cant dels ocells, El);['Drama'];2008
14721;73449;0.1746031746031746;V.I.P.s, The;['Drama'];1963
6314;6422;0.1746031746031746;Shenandoah;['Drama', 'War', 'Western'];1965
14743;73526;0.1746031746031746;Matter of Dignity, A (To teleftaio psema);['Drama'];1957
6311;6419;0.1746031746031746;Mr. & Mrs. Bridge;['Drama'];1990
6309;6416;0.1746031746031746;King Rat;['Drama', 'War'];1965
14734;73492;0.1746031746031746;Liverpool;['Drama'];2008
14736;73499;0.1746031746031746;MacGyver: Lost Treasure of Atlantis;['Action', 'Adventure'];1994
14740;73513;0.1746031746031746;Swades: We, the People (Our Country);['Drama'];2004
14742;73523;0.1746031746031746;Jerichow;['Drama'];2008
15075;76158;0.1746031746031746;Air Doll (Kûki ningyô);['Drama'];2009
15076;76163;0.1746031746031746;Main Street (Calle Mayor);['Drama'];1956
15083;76187;0.1746031746031746;White Mane (Crin blanc: Le cheval sauvage);['Drama'];1953
3203;3289;0.1746031746031746;Not One Less (Yi ge dou bu neng shao);['Drama'];1999
15433;78534;0.1746031746031746;Adrift (À Deriva);['Drama'];2009
15434;78536;0.1746031746031746;In the Beginning (À l'Origine);['Drama'];2009
15440;78583;0.1746031746031746;Drama/Mex;['Drama'];2006
15444;78614;0.1746031746031746;Clouds of May (Mayis sikintisi);['Drama'];1999
15449;78629;0.1746031746031746;Man There Was, A (Terje Vigen);['Drama'];1917
15458;78651;0.1746031746031746;Ashes, The (Popioly);['Drama', 'War'];1965
15461;78658;0.1746031746031746;Coming Down the Mountain;['Drama'];2007
15464;78673;0.1746031746031746;Children in the Wind (Kaze no naka no kodomo);['Drama'];1937
15468;78684;0.1746031746031746;Acla, The Descent into Floristella (La discesa di Aclà a Floristella);['Drama'];1992
15469;78690;0.1746031746031746;I Accuse;['Drama', 'Horror', 'War'];1919
15474;78713;0.1746031746031746;Trespasser, The;['Drama'];1929
15475;78715;0.1746031746031746;Woman of Affairs, A;['Drama'];1928
15477;78721;0.1746031746031746;Heart Like a Wheel;['Drama'];1983
3191;3277;0.1746031746031746;Beloved/Friend (a.k.a. Amigo/Amado) (Amic/Amat);['Drama'];1999
6187;6285;0.1746031746031746;Levity;['Drama'];2003
3202;3288;0.1746031746031746;Cotton Mary;['Drama'];1999
6194;6292;0.1746031746031746;Marion Bridge;['Drama'];2002
3279;3365;0.1746031746031746;Searchers, The;['Drama', 'Western'];1956
15419;78445;0.1746031746031746;Woman In Berlin, A (Anonyma - Eine Frau in Berlin);['Drama', 'War'];2008
15386;78278;0.1746031746031746;No One Knows About Persian Cats (Kasi az gorbehaye irani khabar nadareh);['Drama'];2009
15387;78290;0.1746031746031746;Burnt by the Sun 2 (Utomlyonnye solntsem 2);['Drama'];2010
15389;78308;0.1746031746031746;El Greco;['Drama'];2007
15390;78313;0.1746031746031746;Adulthood;['Drama'];2008
15398;78340;0.1746031746031746;Gervaise;['Drama'];1956
15400;78344;0.1746031746031746;Song of Sparrows, The (Avaze gonjeshk-ha);['Drama'];2008
5618;5716;0.1746031746031746;Butterfly;['Drama'];1982
15402;78358;0.1746031746031746;Go, Go Second Time Virgin (Yuke yuke nidome no shojo);['Drama'];1969
15403;78360;0.1746031746031746;Corridor, The (Koridorius);['Drama'];1994
15406;78376;0.1746031746031746;Wheel, The (La Roue);['Drama'];1923
3210;3296;0.1746031746031746;To Sir with Love;['Drama'];1967
3209;3295;0.1746031746031746;Raining Stones;['Drama'];1993
15412;78413;0.1746031746031746;Bless the Beasts & Children;['Drama'];1971
15414;78418;0.1746031746031746;Dr. Ehrlich's Magic Bullet;['Drama'];1940
15417;78438;0.1746031746031746;Edge of the City;['Drama', 'Film-Noir'];1957
15486;78757;0.1746031746031746;Deal, The;['Drama'];2003
15487;78759;0.1746031746031746;Special Relationship, The;['Drama'];2010
15488;78765;0.1746031746031746;Three Comrades;['Drama'];1938
15491;78776;0.1746031746031746;Hannah Free;['Drama'];2009
15545;79057;0.1746031746031746;Predators;['Action', 'Sci-Fi', 'Thriller'];2010
15549;79067;0.1746031746031746;Fixer, The;['Drama'];1968
15551;79077;0.1746031746031746;Flight That Fought Back, The;['Drama'];2005
3174;3260;0.1746031746031746;Howards End;['Drama'];1992
5623;5721;0.1746031746031746;Chosen, The;['Drama'];1981
15564;79136;0.1746031746031746;Thirst;['Drama'];2008
3166;3252;0.1746031746031746;Scent of a Woman;['Drama'];1992
15571;79191;0.1746031746031746;Roadracers;['Drama'];1994
3164;3250;0.1746031746031746;Alive;['Drama'];1993
15583;79232;0.1746031746031746;Comrades;['Drama'];1986
15588;79244;0.1746031746031746;Perestroika;['Drama'];2009
15592;79254;0.1746031746031746;Home;['Drama'];2008
15597;79281;0.1746031746031746;Windy Day (Tuulinen päivä);['Drama'];1962
15598;79283;0.1746031746031746;Siffleurs, Les (Viheltäjät);['Drama'];1964
3160;3246;0.1746031746031746;Malcolm X;['Drama'];1992
6174;6272;0.1746031746031746;Eye of God;['Drama'];1997
15543;79043;0.1746031746031746;Inside the Twin Towers;['Drama'];2006
6179;6277;0.1746031746031746;Winter Kills;['Drama'];1979
15510;78916;0.1746031746031746;Grande école;['Drama'];2004
15495;78834;0.1746031746031746;Tomorrow at Dawn (Demain dès l'aube);['Drama'];2009
15496;78836;0.1746031746031746;Enter the Void;['Drama'];2009
15500;78860;0.1746031746031746;Slender Thread, The;['Drama'];1965
15502;78885;0.1746031746031746;Tennessee;['Drama'];2008
15504;78895;0.1746031746031746;When Father Was Away on Business (Otac na sluzbenom putu);['Drama'];1985
15508;78909;0.1746031746031746;Little Lili (La petite Lili);['Drama'];2003
3185;3271;0.1746031746031746;Of Mice and Men;['Drama'];1992
15531;78986;0.1746031746031746;Salvador (Puig Antich);['Drama'];2006
15514;78941;0.1746031746031746;Destricted;['Drama'];2006
15515;78944;0.1746031746031746;Culloden (The Battle of Culloden);['Documentary', 'Drama', 'War'];1964
15516;78946;0.1746031746031746;Distant Thunder (Ashani Sanket);['Drama'];1973
15519;78955;0.1746031746031746;Rain People, The;['Drama'];1969
15520;78957;0.1746031746031746;I Even Met Happy Gypsies (Skupljaci perja);['Drama'];1967
15521;78959;0.1746031746031746;Endgame;['Drama'];2009
15385;78276;0.1746031746031746;Hail Mary ('Je vous salue, Marie');['Drama'];1985
15384;78272;0.1746031746031746;Tale of Winter, A (a.k.a. A Winter's Tale) (Conte d'hiver);['Drama'];1992
15378;78249;0.1746031746031746;It's Good to Be Alive;['Drama'];1974
15231;77596;0.1746031746031746;Lebanon;['Drama', 'War'];2009
15177;77266;0.1746031746031746;Disgrace;['Drama'];2008
6238;6336;0.1746031746031746;Marooned in Iraq (Gomgashtei dar Aragh);['Drama'];2002
15182;77298;0.1746031746031746;Hell (L'enfer);['Drama'];2005
15185;77307;0.1746031746031746;Dogtooth (Kynodontas);['Drama'];2009
